question,ground_truth,answer,template,condition,faithfulness_score,is_hallucination,mean_retrieval_similarity,refined,ccs,latency_s,dataset,model
What occupation was shared by David Yates and Pietro Germi?,director,"Neither David Yates nor Pietro Germi were in the same occupation at any point in their lives. Pietro Germi started his career as a messenger and later became an actor, screenwriter, and director, while David Yates is an English filmmaker who has directed feature films, short films, and television productions.",cot,hcpc_v2,0.5795,False,0.521,True,0.1366,4.52,hotpotqa,mistral
What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,flotilla,He was on a flotilla during the second war with India.,concise,baseline,0.6333,False,0.572,False,-1.0,2.6,hotpotqa,mistral
What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,flotilla,The context does not provide information about any specific attack on a radar station by Vice-Admiral Iqbal Fazl Quadir.,concise,hcpc_v1,0.8463,False,0.5077,False,-1.0,2.33,hotpotqa,mistral
What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,flotilla,Vice-Admiral Iqbal Fazl Quadir was on a flotilla during his participation in the second war with India.,concise,hcpc_v2,0.5751,False,0.572,False,1.0,3.01,hotpotqa,mistral
When did the park at which Tivolis Koncertsal is located open?,15 August 1843,Tivoli Gardens opened before 1954.,concise,baseline,0.4159,True,0.7277,False,-1.0,2.13,hotpotqa,mistral
When did the park at which Tivolis Koncertsal is located open?,15 August 1843,The question does not provide information about when Tivoli Gardens opened.,concise,hcpc_v1,0.6181,False,0.7277,False,-1.0,0.72,hotpotqa,mistral
When did the park at which Tivolis Koncertsal is located open?,15 August 1843,Tivoli Gardens opened before 1954.,concise,hcpc_v2,0.4159,True,0.7277,False,1.0,0.64,hotpotqa,mistral
What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,They share Armenian ancestry.,concise,baseline,0.7947,False,0.5633,False,-1.0,1.84,hotpotqa,mistral
What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,Armenia,concise,hcpc_v1,1.0,False,0.5243,False,-1.0,1.0,hotpotqa,mistral
What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,They share Armenian ancestry.,concise,hcpc_v2,0.7947,False,0.5633,False,1.0,1.66,hotpotqa,mistral
The school in which the Wilmslow Show is held is designated as what?,Centre of Excellence,Wilmslow High School,concise,baseline,0.4324,True,0.777,False,-1.0,1.51,hotpotqa,mistral
The school in which the Wilmslow Show is held is designated as what?,Centre of Excellence,Wilmslow High School,concise,hcpc_v1,0.4324,True,0.777,False,-1.0,0.28,hotpotqa,mistral
The school in which the Wilmslow Show is held is designated as what?,Centre of Excellence,Wilmslow High School,concise,hcpc_v2,0.4324,True,0.777,False,1.0,0.28,hotpotqa,mistral
Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan,"Saoirse Ronan (in ""On Chesil Beach"")",concise,baseline,0.7208,False,0.528,False,-1.0,3.78,hotpotqa,mistral
Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan,"Billy Howle will be seen opposite Saoirse Ronan in ""On Chesil Beach"".",concise,hcpc_v1,0.9082,False,0.5367,False,-1.0,2.36,hotpotqa,mistral
Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan,"Saoirse Ronan (in ""On Chesil Beach"")",concise,hcpc_v2,0.7208,False,0.528,False,1.0,3.71,hotpotqa,mistral
"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax,"The question does not relate to the provided context as it refers to an animated movie featuring Danny DeVito and music by Kool Kojak, while the context discusses Johnny English Reborn.",concise,baseline,0.7036,False,0.3976,False,-1.0,3.59,hotpotqa,mistral
"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax,The question does not relate to the provided context about Johnny English films.,concise,hcpc_v1,0.5979,False,0.3923,False,-1.0,1.14,hotpotqa,mistral
"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax,The question does not relate to the provided context.,concise,hcpc_v2,0.4347,True,0.3976,True,1.0,2.39,hotpotqa,mistral
"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins,"Jean-Claude Van Damme is not known to have starred in any of those films (Holby City, Doctor Strange, The Bourne Ultimatum, or Zero Dark Thirty).",concise,baseline,0.7387,False,0.7431,False,-1.0,4.55,hotpotqa,mistral
"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins,"No actor other than Jean-Claude Van Damme has portrayed Luc Deveraux in the ""Universal Soldier"" franchise. Therefore, none of them have acted in Holby City, Doctor Strange, The Bourne Ultimatum, or Zero Dark Thirty.",concise,hcpc_v1,0.5158,False,0.7173,False,-1.0,3.7,hotpotqa,mistral
"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins,"Jean-Claude Van Damme is not known to have starred in any of those mentioned films (Holby City, Doctor Strange, The Bourne Ultimatum, or Zero Dark Thirty).",concise,hcpc_v2,0.7818,False,0.7431,False,1.0,4.57,hotpotqa,mistral
Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace,"Jason Connery, the director of Tommy's Honour, found success with the 2016 BBC miniseries ""James Bond: Spectre.""",concise,baseline,0.4534,True,0.7017,False,-1.0,3.82,hotpotqa,mistral
Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace,The question does not provide information about an actor's previous work.,concise,hcpc_v1,0.5862,False,0.656,False,-1.0,1.63,hotpotqa,mistral
Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace,"Jason Connery, the director of Tommy's Honour, found success with the 2016 BBC miniseries ""James Bond: Spectre.""",concise,hcpc_v2,0.4534,True,0.7017,False,1.0,3.4,hotpotqa,mistral
"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil,Switchfoot.,concise,baseline,1.0,False,0.5738,False,-1.0,2.05,hotpotqa,mistral
"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil,Switchfoot drew its name out of a hat.,concise,hcpc_v1,0.5757,False,0.5891,False,-1.0,0.97,hotpotqa,mistral
"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil,Switchfoot.,concise,hcpc_v2,1.0,False,0.5738,False,1.0,1.95,hotpotqa,mistral
"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967,1963 (Daler Mehndi was born in 1963),concise,baseline,0.5285,False,0.7232,False,-1.0,4.6,hotpotqa,mistral
"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967,"Daler Mehndi was born in 1967. However, the song ""Tunak Tunak Tun"" was released in 1998.",concise,hcpc_v1,0.7482,False,0.7629,False,-1.0,3.03,hotpotqa,mistral
"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967,1963 (Daler Mehndi was born in 1963),concise,hcpc_v2,0.5285,False,0.7232,False,1.0,4.34,hotpotqa,mistral
Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill,"Willem Kieft, as he ordered the attack without approval of his advisory council.",concise,baseline,0.3466,True,0.606,False,-1.0,5.76,hotpotqa,mistral
Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill,The context does not specify a particular captain who launched the attack.,concise,hcpc_v1,0.9725,False,0.6298,False,-1.0,1.78,hotpotqa,mistral
Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill,"Willem Kieft, as he ordered the attack without approval of his advisory council.",concise,hcpc_v2,0.3466,True,0.606,False,1.0,5.84,hotpotqa,mistral
In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders,"Emilio Estevez also starred in ""The Bodyguard"" in 1983, not Nightmares. However, according to IMDb, he did not have a role in The Bodyguard until 1992. In 1983, there is no record of him having another film release.",concise,baseline,0.5298,False,0.6197,False,-1.0,6.26,hotpotqa,mistral
In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders,"The question does not provide any additional context about another film from the same year as Nightmares that Emilio Estevez might have starred in. Therefore, I cannot definitively answer this question with the provided context.",concise,hcpc_v1,0.4603,True,0.7029,False,-1.0,3.24,hotpotqa,mistral
In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders,"Emilio Estevez also starred in ""The Bodyguard"" in 1983, not Nightmares. However, according to IMDb, he did not have a role in any other films released in 1983 besides Nightmares.",concise,hcpc_v2,0.4581,True,0.6197,False,1.0,5.41,hotpotqa,mistral
What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region,The business concept was a law firm.,concise,baseline,0.7358,False,0.6448,False,-1.0,2.35,hotpotqa,mistral
What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region,"Eric S. Pistorius's profession is that of a Circuit court Judge, not a businessman.",concise,hcpc_v1,0.5603,False,0.5614,False,-1.0,1.82,hotpotqa,mistral
What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region,The business concept was a law firm.,concise,hcpc_v2,0.7358,False,0.6448,False,1.0,1.94,hotpotqa,mistral
Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung,Taipei (approximately),concise,baseline,0.3954,True,0.6565,False,-1.0,1.16,hotpotqa,mistral
Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung,Taipei (approximately),concise,hcpc_v1,0.3954,True,0.6565,False,-1.0,0.41,hotpotqa,mistral
Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung,Taipei (approximately 25 km south of the Lingnan Fine Arts Museum),concise,hcpc_v2,0.5654,False,0.6565,False,1.0,1.0,hotpotqa,mistral
Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes,"Yes, Stefan Edberg has won more events than Édouard Roger-Vasselin.",concise,baseline,0.6416,False,0.5082,False,-1.0,5.48,hotpotqa,mistral
Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes,"Yes, Stefan Edberg has won more events than Édouard Roger-Vasselin.",concise,hcpc_v1,0.6416,False,0.5385,False,-1.0,1.72,hotpotqa,mistral
Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes,"Yes, Stefan Edberg has won more events than Édouard Roger-Vasselin.",concise,hcpc_v2,0.6416,False,0.5082,False,1.0,5.18,hotpotqa,mistral
" Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ,"Piano (from the song ""Fix You"" by Coldplay)",concise,baseline,0.6931,False,0.3714,False,-1.0,4.86,hotpotqa,mistral
" Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ,"Piano (since ""Fix You"" by Coldplay is known for its prominent piano melody)",concise,hcpc_v1,0.9278,False,0.8258,False,-1.0,2.09,hotpotqa,mistral
" Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ,"Piano (from the song ""Fix You"" by Coldplay)",concise,hcpc_v2,0.6931,False,0.3696,True,1.0,4.89,hotpotqa,mistral
 The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,the George Washington Bridge,"The Soul of Buddha was shot in Fort Lee, New Jersey, which is the western terminus of the George Washington Bridge.",concise,baseline,0.3818,True,0.7852,False,-1.0,2.79,hotpotqa,mistral
 The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,the George Washington Bridge,"Fort Lee, New Jersey is the western terminus of the George Washington Bridge. However, since the question asks for the river, the correct answer would be Hudson River.",concise,hcpc_v1,0.6807,False,0.7852,False,-1.0,1.64,hotpotqa,mistral
 The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,the George Washington Bridge,"Fort Lee, New Jersey is the western terminus of the George Washington Bridge. However, since the question asks for the river, the correct answer would be Hudson River.",concise,hcpc_v2,0.6807,False,0.7852,False,1.0,1.74,hotpotqa,mistral
"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Vitor Belfort,"None, as the Blackzilians team is defunct.",concise,baseline,0.6827,False,0.6633,False,-1.0,2.66,hotpotqa,mistral
"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Vitor Belfort,The Blackzilians does not have any current UFC Middleweight division fighters.,concise,hcpc_v1,0.6727,False,0.6254,False,-1.0,1.46,hotpotqa,mistral
"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Vitor Belfort,"None, as the Blackzilians team is defunct.",concise,hcpc_v2,0.6827,False,0.6633,False,1.0,2.31,hotpotqa,mistral
"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",tip of the Baja California,"The Mexican state after which there is no Villa Unión, Sinaloa is not mentioned in the context provided.",concise,baseline,0.5675,False,0.6695,False,-1.0,2.02,hotpotqa,mistral
"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",tip of the Baja California,"The Mexican state after which there is no Villa Unión, Sinaloa is not mentioned in the context provided.",concise,hcpc_v1,0.5675,False,0.6695,False,-1.0,1.08,hotpotqa,mistral
"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",tip of the Baja California,"The Mexican state after which there is no Villa Unión, Sinaloa is not mentioned in the context provided.",concise,hcpc_v2,0.5675,False,0.6695,False,1.0,1.18,hotpotqa,mistral
"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",The Tugurt language,Berber language,concise,baseline,0.629,False,0.7333,False,-1.0,4.35,hotpotqa,mistral
"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",The Tugurt language,Berber language,concise,hcpc_v1,0.629,False,0.6986,False,-1.0,1.47,hotpotqa,mistral
"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",The Tugurt language,Berber language,concise,hcpc_v2,0.629,False,0.7333,False,1.0,3.96,hotpotqa,mistral
Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,Q,"Charles Bind, as portrayed in No. 1 of the Secret Service, is the fictional head of a British Secret Service division. The character was not inspired by a one-time missionary.",concise,baseline,0.5413,False,0.5236,False,-1.0,3.85,hotpotqa,mistral
Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,Q,"Charles Bind, as portrayed in No. 1 of the Secret Service, is the fictional head of a British Secret Service division. The character may have been inspired by a one-time missionary, but the context does not provide this information explicitly.",concise,hcpc_v1,0.5093,False,0.5014,False,-1.0,3.63,hotpotqa,mistral
Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,Q,"Charles Bind, as portrayed in No. 1 of the Secret Service, is the fictional head of a British Secret Service division. The character was reportedly inspired by a one-time missionary.",concise,hcpc_v2,0.6019,False,0.5236,True,1.0,4.0,hotpotqa,mistral
Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,2002,"The question does not provide information about when Philip Pullman's ""Lyra's Oxford"" was put into audio format.",concise,baseline,0.4782,True,0.6673,False,-1.0,3.35,hotpotqa,mistral
Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,2002,"The year ""Lyra's Oxford"" was put into audio is not specified in the provided context.",concise,hcpc_v1,0.3654,True,0.6673,False,-1.0,1.04,hotpotqa,mistral
Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,2002,"The year ""Lyra's Oxford"" was put into audio is not specified in the provided context.",concise,hcpc_v2,0.3654,True,0.6673,False,1.0,1.13,hotpotqa,mistral
Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,Oliver Parker,The context does not provide information about who directed the second film in the British series of action comedy films parodying the James Bond secret agent genre.,concise,baseline,0.6996,False,0.6746,False,-1.0,3.48,hotpotqa,mistral
Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,Oliver Parker,The context does not provide information about who directed the second film in the British series of action comedy films parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character.,concise,hcpc_v1,0.4804,True,0.6746,False,-1.0,2.27,hotpotqa,mistral
Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,Oliver Parker,The context does not provide information about who directed the second film in the British series of action comedy films parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character.,concise,hcpc_v2,0.4804,True,0.6746,False,1.0,2.32,hotpotqa,mistral
George Gershwin is an American Composer and Judith Weir is a composer from which country?,a British composer,Judith Weir is a British composer.,concise,baseline,0.7807,False,0.6896,False,-1.0,3.31,hotpotqa,mistral
George Gershwin is an American Composer and Judith Weir is a composer from which country?,a British composer,Judith Weir is a British composer.,concise,hcpc_v1,0.7807,False,0.784,False,-1.0,1.59,hotpotqa,mistral
George Gershwin is an American Composer and Judith Weir is a composer from which country?,a British composer,Judith Weir is a British composer.,concise,hcpc_v2,0.7807,False,0.6896,False,1.0,2.74,hotpotqa,mistral
What Was the name of Juan Manuel Márquez's  WBO champion holding younger brother?,Rafael Márquez,Rafael Márquez Méndez,concise,baseline,0.5139,False,0.5523,False,-1.0,4.48,hotpotqa,mistral
What Was the name of Juan Manuel Márquez's  WBO champion holding younger brother?,Rafael Márquez,The context does not provide information about Juan Manuel Márquez having a younger brother who is a WBO champion.,concise,hcpc_v1,0.7767,False,0.8631,False,-1.0,1.83,hotpotqa,mistral
What Was the name of Juan Manuel Márquez's  WBO champion holding younger brother?,Rafael Márquez,Rafael Márquez Méndez,concise,hcpc_v2,0.5139,False,0.5523,False,1.0,4.62,hotpotqa,mistral
The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country?,South Korea,Kim Jong-kook is from South Korea.,concise,baseline,0.7869,False,0.8321,False,-1.0,1.88,hotpotqa,mistral
The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country?,South Korea,Kim Jong-kook is from South Korea.,concise,hcpc_v1,0.7869,False,0.8321,False,-1.0,0.55,hotpotqa,mistral
The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country?,South Korea,Kim Jong-kook is from South Korea.,concise,hcpc_v2,0.7869,False,0.8321,False,1.0,0.55,hotpotqa,mistral
Ruddles Brewery is owned by a pub retailer and brewer based in what city?,Bury St Edmunds,Greene King (based in Bury St Edmunds),concise,baseline,0.6804,False,0.8547,False,-1.0,2.28,hotpotqa,mistral
Ruddles Brewery is owned by a pub retailer and brewer based in what city?,Bury St Edmunds,Greene King (based in Bury St Edmunds),concise,hcpc_v1,0.6804,False,0.8547,False,-1.0,0.63,hotpotqa,mistral
Ruddles Brewery is owned by a pub retailer and brewer based in what city?,Bury St Edmunds,Greene King (based in Bury St Edmunds),concise,hcpc_v2,0.6804,False,0.8547,False,1.0,0.64,hotpotqa,mistral
The creator of the Lisa Simpson character was born in what year?,1954,"July 3, 1964",concise,baseline,0.6676,False,0.7682,False,-1.0,2.29,hotpotqa,mistral
The creator of the Lisa Simpson character was born in what year?,1954,"July 3, 1964",concise,hcpc_v1,0.6676,False,0.7682,False,-1.0,0.46,hotpotqa,mistral
The creator of the Lisa Simpson character was born in what year?,1954,"July 3, 1964",concise,hcpc_v2,0.6676,False,0.7682,False,1.0,0.46,hotpotqa,mistral
Where is the international airport which Eagle Aviation wet lease operations were based in located ,France.,Paris at Charles de Gaulle Airport,concise,baseline,0.7144,False,0.7337,False,-1.0,1.51,hotpotqa,mistral
Where is the international airport which Eagle Aviation wet lease operations were based in located ,France.,"The international airport where Eagle Aviation's wet lease operations were based is Charles de Gaulle Airport, Paris.",concise,hcpc_v1,0.6813,False,0.7337,False,-1.0,1.21,hotpotqa,mistral
Where is the international airport which Eagle Aviation wet lease operations were based in located ,France.,Paris at Charles de Gaulle Airport,concise,hcpc_v2,0.7144,False,0.7337,False,1.0,0.42,hotpotqa,mistral
What occupation was shared by David Yates and Pietro Germi?,director,Both were directors.,concise,baseline,0.8291,False,0.5236,False,-1.0,2.37,hotpotqa,mistral
What occupation was shared by David Yates and Pietro Germi?,director,Both were directors.,concise,hcpc_v1,0.8291,False,0.526,False,-1.0,1.11,hotpotqa,mistral
What occupation was shared by David Yates and Pietro Germi?,director,Both were directors.,concise,hcpc_v2,0.8291,False,0.5236,False,1.0,1.58,hotpotqa,mistral
What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,flotilla,"Vice-Admiral Iqbal Fazl Quadir was serving in the Pakistan Navy during the time he participated in the attack on the radar station located on the western shore of the Okhamandal Peninsula, India.",expert,baseline,0.5918,False,0.572,False,-1.0,4.05,hotpotqa,mistral
What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,flotilla,"The context provided does not contain information about Vice-Admiral Iqbal Fazl Quadir participating in an attack on a radar station located on the western shore of the Okhamandal Peninsula. Therefore, it is impossible to determine his role or position during such an event.",expert,hcpc_v1,0.6918,False,0.5077,False,-1.0,3.75,hotpotqa,mistral
What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,flotilla,"Vice-Admiral Iqbal Fazl Quadir was serving in the Pakistan Navy during the time he participated in the attack on the radar station located on the western shore of the Okhamandal Peninsula, India.",expert,hcpc_v2,0.5918,False,0.572,False,1.0,3.95,hotpotqa,mistral
When did the park at which Tivolis Koncertsal is located open?,15 August 1843,"The context does not provide information about when Tivoli Gardens, where Tivolis Koncertsal is located, opened.",expert,baseline,0.7429,False,0.7277,False,-1.0,2.78,hotpotqa,mistral
When did the park at which Tivolis Koncertsal is located open?,15 August 1843,"The context does not provide information about when Tivoli Gardens, where Tivolis Koncertsal is located, opened.",expert,hcpc_v1,0.7429,False,0.7277,False,-1.0,1.26,hotpotqa,mistral
When did the park at which Tivolis Koncertsal is located open?,15 August 1843,"The context does not provide information about when Tivoli Gardens, where Tivolis Koncertsal is located, opened.",expert,hcpc_v2,0.7429,False,0.7277,False,1.0,1.27,hotpotqa,mistral
What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,"The context provided does not contain information about Art Laboe's country of ancestry, so it is impossible to determine a shared country of ancestry between Art Laboe and Scout Tufankjian.",expert,baseline,0.4013,True,0.5633,False,-1.0,3.6,hotpotqa,mistral
What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,"The context provided does not offer any information about Art Laboe's country of ancestry. Therefore, it is impossible to determine a shared country of ancestry between Art Laboe and Scout Tufankjian based on the given context.",expert,hcpc_v1,0.5338,False,0.5243,False,-1.0,3.15,hotpotqa,mistral
What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,"The context provided does not offer any information about Art Laboe's country of ancestry, so it is impossible to determine a shared country of ancestry between Art Laboe and Scout Tufankjian.",expert,hcpc_v2,0.3641,True,0.5633,False,1.0,3.35,hotpotqa,mistral
The school in which the Wilmslow Show is held is designated as what?,Centre of Excellence,"The school where the Wilmslow Show is held is designated as a venue or event space, rather than a school during the time of the show.",expert,baseline,0.4683,True,0.777,False,-1.0,2.74,hotpotqa,mistral
The school in which the Wilmslow Show is held is designated as what?,Centre of Excellence,"The school where the Wilmslow Show is held is designated as a venue or event space, rather than a school during the time of the show.",expert,hcpc_v1,0.4683,True,0.777,False,-1.0,1.39,hotpotqa,mistral
The school in which the Wilmslow Show is held is designated as what?,Centre of Excellence,"The school where the Wilmslow Show is held is designated as a venue or event space, rather than a school during the time of the show.",expert,hcpc_v2,0.4683,True,0.777,False,1.0,1.39,hotpotqa,mistral
Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan,"Billy Howle will be seen opposite Saoirse Ronan in the upcoming British drama film, ""On Chesil Beach"", directed by Dominic Cooke.",expert,baseline,0.7801,False,0.528,False,-1.0,5.01,hotpotqa,mistral
Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan,"Billy Howle will be seen opposite Saoirse Ronan in the upcoming British drama film, ""On Chesil Beach"", directed by Dominic Cooke.",expert,hcpc_v1,0.7801,False,0.5367,False,-1.0,3.05,hotpotqa,mistral
Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan,"Billy Howle will be seen opposite Saoirse Ronan in the upcoming British drama film, ""On Chesil Beach"", directed by Dominic Cooke.",expert,hcpc_v2,0.7801,False,0.528,False,1.0,4.98,hotpotqa,mistral
"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax,"The provided context does not contain information about an animated movie starring Danny DeVito featuring music written and produced by Kool Kojak. Therefore, I cannot provide a precise answer to the question.",expert,baseline,0.6494,False,0.3976,False,-1.0,3.8,hotpotqa,mistral
"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax,"The provided context does not contain information about an animated movie starring Danny DeVito featuring music written and produced by Kool Kojak. Therefore, it is impossible to give a precise answer based on the given context.",expert,hcpc_v1,0.5827,False,0.3923,False,-1.0,2.57,hotpotqa,mistral
"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax,"The provided context does not contain information about an animated movie featuring Danny DeVito and music written and produced by Kool Kojak. Therefore, it is impossible to give a precise answer based on the given context.",expert,hcpc_v2,0.5637,False,0.3976,True,1.0,4.07,hotpotqa,mistral
"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins,"The provided context does not contain information about any actor portraying Luc Deveraux who has also starred in ""Holby City,"" ""Doctor Strange,"" ""The Bourne Ultimatum,"" or ""Zero Dark Thirty."" Therefore, no actor from the Universal Soldier franchise fits this description.",expert,baseline,0.7145,False,0.7431,False,-1.0,5.92,hotpotqa,mistral
"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins,"Based on the provided context, there is no evidence to suggest that any actor who has portrayed Luc Deveraux in the Universal Soldier franchise has also starred in Holby City, Doctor Strange, The Bourne Ultimatum, or Zero Dark Thirty. Therefore, it cannot be determined which actor fits this description from the given context alone.",expert,hcpc_v1,0.5375,False,0.7173,False,-1.0,4.61,hotpotqa,mistral
"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins,"The provided context does not contain information about any actor portraying Luc Deveraux who has also starred in ""Holby City,"" ""Doctor Strange,"" ""The Bourne Ultimatum,"" or ""Zero Dark Thirty."" Therefore, no actor from the Universal Soldier franchise fits this description.",expert,hcpc_v2,0.7145,False,0.7431,False,1.0,5.67,hotpotqa,mistral
Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace,"The context provided does not contain information about an actor from Tommy's Honour finding success in a specific 2016 BBC miniseries. Therefore, it is impossible to give a precise answer based on the given evidence.",expert,baseline,0.7263,False,0.7017,False,-1.0,4.58,hotpotqa,mistral
