logical_relative_path,snapshot_count,distinct_hashes,versions
results/revision/fix_12/span_control_summary.csv,4,1,cleanup_prior_reviewer_snapshot:a0d2213d3a93:370:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/revision/fix_12/span_control_summary.csv;cleanup_root_before:a0d2213d3a93:370:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/revision/fix_12/span_control_summary.csv;cleanup_nested_reviewer_artifact:a0d2213d3a93:370:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/revision/fix_12/span_control_summary.csv;submitted_git_worktree:a0d2213d3a93:370:rag-hallucination-detection_main/results/revision/fix_12/span_control_summary.csv
results/revision/fix_13/retriever_sanity_report.md,4,1,cleanup_prior_reviewer_snapshot:294c4a498fbd:6212:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/revision/fix_13/retriever_sanity_report.md;cleanup_root_before:294c4a498fbd:6212:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/revision/fix_13/retriever_sanity_report.md;cleanup_nested_reviewer_artifact:294c4a498fbd:6212:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/revision/fix_13/retriever_sanity_report.md;submitted_git_worktree:294c4a498fbd:6212:rag-hallucination-detection_main/results/revision/fix_13/retriever_sanity_report.md
results/revision/fix_13/retriever_sanity_summary.csv,4,1,cleanup_prior_reviewer_snapshot:b8f53335bd95:1674:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/revision/fix_13/retriever_sanity_summary.csv;cleanup_root_before:b8f53335bd95:1674:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/revision/fix_13/retriever_sanity_summary.csv;cleanup_nested_reviewer_artifact:b8f53335bd95:1674:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/revision/fix_13/retriever_sanity_summary.csv;submitted_git_worktree:b8f53335bd95:1674:rag-hallucination-detection_main/results/revision/fix_13/retriever_sanity_summary.csv
results/revision/fix_14/second_generator_correlations.csv,4,1,cleanup_prior_reviewer_snapshot:549d55fabc09:349:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/revision/fix_14/second_generator_correlations.csv;cleanup_root_before:549d55fabc09:349:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/revision/fix_14/second_generator_correlations.csv;cleanup_nested_reviewer_artifact:549d55fabc09:349:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/revision/fix_14/second_generator_correlations.csv;submitted_git_worktree:549d55fabc09:349:rag-hallucination-detection_main/results/revision/fix_14/second_generator_correlations.csv
results/revision/fix_14/second_generator_metrics.csv,4,1,cleanup_prior_reviewer_snapshot:cdee820e97af:374:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/revision/fix_14/second_generator_metrics.csv;cleanup_root_before:cdee820e97af:374:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/revision/fix_14/second_generator_metrics.csv;cleanup_nested_reviewer_artifact:cdee820e97af:374:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/revision/fix_14/second_generator_metrics.csv;submitted_git_worktree:cdee820e97af:374:rag-hallucination-detection_main/results/revision/fix_14/second_generator_metrics.csv
results/revision/fix_14/second_generator_report.md,4,1,cleanup_prior_reviewer_snapshot:8650891c5826:2007:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/revision/fix_14/second_generator_report.md;cleanup_root_before:8650891c5826:2007:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/revision/fix_14/second_generator_report.md;cleanup_nested_reviewer_artifact:8650891c5826:2007:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/revision/fix_14/second_generator_report.md;submitted_git_worktree:8650891c5826:2007:rag-hallucination-detection_main/results/revision/fix_14/second_generator_report.md
results/revision/fix_15/longform_stress_report.md,4,1,cleanup_prior_reviewer_snapshot:dc25c18e7a11:4257:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/revision/fix_15/longform_stress_report.md;cleanup_root_before:dc25c18e7a11:4257:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/revision/fix_15/longform_stress_report.md;cleanup_nested_reviewer_artifact:dc25c18e7a11:4257:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/revision/fix_15/longform_stress_report.md;submitted_git_worktree:dc25c18e7a11:4257:rag-hallucination-detection_main/results/revision/fix_15/longform_stress_report.md
results/revision/fix_15/longform_stress_summary.csv,4,1,cleanup_prior_reviewer_snapshot:35f77fc9a17d:1039:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/revision/fix_15/longform_stress_summary.csv;cleanup_root_before:35f77fc9a17d:1039:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/revision/fix_15/longform_stress_summary.csv;cleanup_nested_reviewer_artifact:35f77fc9a17d:1039:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/revision/fix_15/longform_stress_summary.csv;submitted_git_worktree:35f77fc9a17d:1039:rag-hallucination-detection_main/results/revision/fix_15/longform_stress_summary.csv
results/stats/significance_tests.json,3,1,cleanup_prior_reviewer_snapshot:1380c8a522c7:3314:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/stats/significance_tests.json;cleanup_root_before:1380c8a522c7:3314:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/stats/significance_tests.json;cleanup_nested_reviewer_artifact:1380c8a522c7:3314:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/stats/significance_tests.json
results/stats/summary.csv,3,1,cleanup_prior_reviewer_snapshot:6b59ae5f7f83:329:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/stats/summary.csv;cleanup_root_before:6b59ae5f7f83:329:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/stats/summary.csv;cleanup_nested_reviewer_artifact:6b59ae5f7f83:329:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/stats/summary.csv
results/subchunk_sensitivity/completed_tuples.json,3,1,cleanup_prior_reviewer_snapshot:ef43b2bb56e9:209:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/subchunk_sensitivity/completed_tuples.json;cleanup_root_before:ef43b2bb56e9:209:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/subchunk_sensitivity/completed_tuples.json;cleanup_nested_reviewer_artifact:ef43b2bb56e9:209:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/subchunk_sensitivity/completed_tuples.json
results/subchunk_sensitivity/paradox_by_sub.csv,3,1,cleanup_prior_reviewer_snapshot:044e084cb3f4:485:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/subchunk_sensitivity/paradox_by_sub.csv;cleanup_root_before:044e084cb3f4:485:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/subchunk_sensitivity/paradox_by_sub.csv;cleanup_nested_reviewer_artifact:044e084cb3f4:485:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/subchunk_sensitivity/paradox_by_sub.csv
results/subchunk_sensitivity/summary.csv,3,1,cleanup_prior_reviewer_snapshot:29ed6cb55d1f:964:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/subchunk_sensitivity/summary.csv;cleanup_root_before:29ed6cb55d1f:964:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/subchunk_sensitivity/summary.csv;cleanup_nested_reviewer_artifact:29ed6cb55d1f:964:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/subchunk_sensitivity/summary.csv
results/subchunk_sensitivity/summary.md,3,1,cleanup_prior_reviewer_snapshot:b4f3c2ede0f2:3976:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/subchunk_sensitivity/summary.md;cleanup_root_before:b4f3c2ede0f2:3976:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/subchunk_sensitivity/summary.md;cleanup_nested_reviewer_artifact:b4f3c2ede0f2:3976:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/subchunk_sensitivity/summary.md
results/summary.md,3,1,cleanup_prior_reviewer_snapshot:540b09488dc7:9879:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/summary.md;cleanup_root_before:540b09488dc7:9879:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/summary.md;cleanup_nested_reviewer_artifact:540b09488dc7:9879:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/summary.md
results/temperature_sensitivity/completed_tuples.json,3,1,cleanup_prior_reviewer_snapshot:8415133bf342:378:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/temperature_sensitivity/completed_tuples.json;cleanup_root_before:8415133bf342:378:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/temperature_sensitivity/completed_tuples.json;cleanup_nested_reviewer_artifact:8415133bf342:378:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/temperature_sensitivity/completed_tuples.json
results/temperature_sensitivity/paradox_by_temp.csv,3,1,cleanup_prior_reviewer_snapshot:65e144c0cc59:435:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/temperature_sensitivity/paradox_by_temp.csv;cleanup_root_before:65e144c0cc59:435:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/temperature_sensitivity/paradox_by_temp.csv;cleanup_nested_reviewer_artifact:65e144c0cc59:435:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/temperature_sensitivity/paradox_by_temp.csv
results/temperature_sensitivity/summary.csv,3,1,cleanup_prior_reviewer_snapshot:ca628a0ad538:1148:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/temperature_sensitivity/summary.csv;cleanup_root_before:ca628a0ad538:1148:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/temperature_sensitivity/summary.csv;cleanup_nested_reviewer_artifact:ca628a0ad538:1148:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/temperature_sensitivity/summary.csv
results/temperature_sensitivity/summary.md,3,1,cleanup_prior_reviewer_snapshot:710fe30efb36:1089:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/temperature_sensitivity/summary.md;cleanup_root_before:710fe30efb36:1089:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/temperature_sensitivity/summary.md;cleanup_nested_reviewer_artifact:710fe30efb36:1089:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/temperature_sensitivity/summary.md
results/threshold_sensitivity/best_configs.csv,3,1,cleanup_prior_reviewer_snapshot:8774a1e48db1:1695:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/threshold_sensitivity/best_configs.csv;cleanup_root_before:8774a1e48db1:1695:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/threshold_sensitivity/best_configs.csv;cleanup_nested_reviewer_artifact:8774a1e48db1:1695:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/threshold_sensitivity/best_configs.csv
results/threshold_sensitivity/summary.md,3,1,cleanup_prior_reviewer_snapshot:b88f05af0f0e:3584:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/threshold_sensitivity/summary.md;cleanup_root_before:b88f05af0f0e:3584:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/threshold_sensitivity/summary.md;cleanup_nested_reviewer_artifact:b88f05af0f0e:3584:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/threshold_sensitivity/summary.md
results/threshold_sensitivity/sweep_results.csv,3,1,cleanup_prior_reviewer_snapshot:db6534f07242:3428:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/threshold_sensitivity/sweep_results.csv;cleanup_root_before:db6534f07242:3428:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/threshold_sensitivity/sweep_results.csv;cleanup_nested_reviewer_artifact:db6534f07242:3428:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/threshold_sensitivity/sweep_results.csv
results/topk_sensitivity/completed_tuples.json,3,1,cleanup_prior_reviewer_snapshot:ee34a4a397ff:184:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/topk_sensitivity/completed_tuples.json;cleanup_root_before:ee34a4a397ff:184:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/topk_sensitivity/completed_tuples.json;cleanup_nested_reviewer_artifact:ee34a4a397ff:184:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/topk_sensitivity/completed_tuples.json
results/topk_sensitivity/paradox_by_k.csv,3,1,cleanup_prior_reviewer_snapshot:66efcd3f2a4e:573:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/topk_sensitivity/paradox_by_k.csv;cleanup_root_before:66efcd3f2a4e:573:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/topk_sensitivity/paradox_by_k.csv;cleanup_nested_reviewer_artifact:66efcd3f2a4e:573:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/topk_sensitivity/paradox_by_k.csv
results/topk_sensitivity/summary.csv,3,1,cleanup_prior_reviewer_snapshot:6b21987bfa01:2025:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/topk_sensitivity/summary.csv;cleanup_root_before:6b21987bfa01:2025:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/topk_sensitivity/summary.csv;cleanup_nested_reviewer_artifact:6b21987bfa01:2025:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/topk_sensitivity/summary.csv
results/topk_sensitivity/summary.md,3,1,cleanup_prior_reviewer_snapshot:99e1b5a7dd96:6374:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/topk_sensitivity/summary.md;cleanup_root_before:99e1b5a7dd96:6374:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/topk_sensitivity/summary.md;cleanup_nested_reviewer_artifact:99e1b5a7dd96:6374:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/topk_sensitivity/summary.md
results/zeroshot/llama3_pubmedqa.csv,3,1,cleanup_prior_reviewer_snapshot:dce521722ad0:107672:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/zeroshot/llama3_pubmedqa.csv;cleanup_root_before:dce521722ad0:107672:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/zeroshot/llama3_pubmedqa.csv;cleanup_nested_reviewer_artifact:dce521722ad0:107672:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/zeroshot/llama3_pubmedqa.csv
results/zeroshot/llama3_squad.csv,3,1,cleanup_prior_reviewer_snapshot:a68692ebd5e7:36211:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/zeroshot/llama3_squad.csv;cleanup_root_before:a68692ebd5e7:36211:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/zeroshot/llama3_squad.csv;cleanup_nested_reviewer_artifact:a68692ebd5e7:36211:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/zeroshot/llama3_squad.csv
results/zeroshot/mistral_pubmedqa.csv,3,1,cleanup_prior_reviewer_snapshot:d5f7dfdb5482:76060:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/zeroshot/mistral_pubmedqa.csv;cleanup_root_before:d5f7dfdb5482:76060:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/zeroshot/mistral_pubmedqa.csv;cleanup_nested_reviewer_artifact:d5f7dfdb5482:76060:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/zeroshot/mistral_pubmedqa.csv
results/zeroshot/mistral_squad.csv,3,1,cleanup_prior_reviewer_snapshot:cb8f993269d7:44517:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/zeroshot/mistral_squad.csv;cleanup_root_before:cb8f993269d7:44517:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/zeroshot/mistral_squad.csv;cleanup_nested_reviewer_artifact:cb8f993269d7:44517:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/zeroshot/mistral_squad.csv
results/zeroshot/summary.csv,3,1,cleanup_prior_reviewer_snapshot:65f015fb33a6:181:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/zeroshot/summary.csv;cleanup_root_before:65f015fb33a6:181:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/zeroshot/summary.csv;cleanup_nested_reviewer_artifact:65f015fb33a6:181:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/zeroshot/summary.csv
run_all_analysis.sh,3,1,cleanup_prior_reviewer_snapshot:f3f802ce7357:220:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/run_all_analysis.sh;cleanup_nested_reviewer_artifact:f3f802ce7357:220:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/run_all_analysis.sh;submitted_git_worktree:f3f802ce7357:220:rag-hallucination-detection_main/run_all_analysis.sh
scripts/build_benchmark_v2.py,4,1,cleanup_prior_reviewer_snapshot:d5e5a9d1ee88:7309:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/scripts/build_benchmark_v2.py;cleanup_root_before:d5e5a9d1ee88:7309:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/scripts/build_benchmark_v2.py;cleanup_nested_reviewer_artifact:d5e5a9d1ee88:7309:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/scripts/build_benchmark_v2.py;submitted_git_worktree:d5e5a9d1ee88:7309:rag-hallucination-detection_main/scripts/build_benchmark_v2.py
scripts/build_results_summary.py,4,1,cleanup_prior_reviewer_snapshot:691c1a0c25de:8584:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/scripts/build_results_summary.py;cleanup_root_before:691c1a0c25de:8584:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/scripts/build_results_summary.py;cleanup_nested_reviewer_artifact:691c1a0c25de:8584:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/scripts/build_results_summary.py;submitted_git_worktree:691c1a0c25de:8584:rag-hallucination-detection_main/scripts/build_results_summary.py
scripts/check_progress.py,4,1,cleanup_prior_reviewer_snapshot:2ff8676a5389:283:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/scripts/check_progress.py;cleanup_root_before:2ff8676a5389:283:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/scripts/check_progress.py;cleanup_nested_reviewer_artifact:2ff8676a5389:283:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/scripts/check_progress.py;submitted_git_worktree:2ff8676a5389:283:rag-hallucination-detection_main/scripts/check_progress.py
scripts/compute_cost_headtohead_cis.py,4,1,cleanup_prior_reviewer_snapshot:ef7fa5e9098b:3334:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/scripts/compute_cost_headtohead_cis.py;cleanup_root_before:ef7fa5e9098b:3334:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/scripts/compute_cost_headtohead_cis.py;cleanup_nested_reviewer_artifact:ef7fa5e9098b:3334:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/scripts/compute_cost_headtohead_cis.py;submitted_git_worktree:ef7fa5e9098b:3334:rag-hallucination-detection_main/scripts/compute_cost_headtohead_cis.py
scripts/compute_matched_ccs_distribution.py,4,1,cleanup_prior_reviewer_snapshot:bb9239e93386:2012:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/scripts/compute_matched_ccs_distribution.py;cleanup_root_before:bb9239e93386:2012:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/scripts/compute_matched_ccs_distribution.py;cleanup_nested_reviewer_artifact:bb9239e93386:2012:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/scripts/compute_matched_ccs_distribution.py;submitted_git_worktree:bb9239e93386:2012:rag-hallucination-detection_main/scripts/compute_matched_ccs_distribution.py
scripts/compute_nli_human_correlation.py,4,1,cleanup_prior_reviewer_snapshot:b5fe07070de0:954:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/scripts/compute_nli_human_correlation.py;cleanup_root_before:b5fe07070de0:954:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/scripts/compute_nli_human_correlation.py;cleanup_nested_reviewer_artifact:b5fe07070de0:954:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/scripts/compute_nli_human_correlation.py;submitted_git_worktree:b5fe07070de0:954:rag-hallucination-detection_main/scripts/compute_nli_human_correlation.py
scripts/compute_standardized_scorer_fragility.py,4,1,cleanup_prior_reviewer_snapshot:26f5fe136f1f:4911:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/scripts/compute_standardized_scorer_fragility.py;cleanup_root_before:26f5fe136f1f:4911:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/scripts/compute_standardized_scorer_fragility.py;cleanup_nested_reviewer_artifact:26f5fe136f1f:4911:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/scripts/compute_standardized_scorer_fragility.py;submitted_git_worktree:26f5fe136f1f:4911:rag-hallucination-detection_main/scripts/compute_standardized_scorer_fragility.py
scripts/generate_consolidated_results.py,4,1,cleanup_prior_reviewer_snapshot:222829b0d0a3:29082:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/scripts/generate_consolidated_results.py;cleanup_root_before:222829b0d0a3:29082:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/scripts/generate_consolidated_results.py;cleanup_nested_reviewer_artifact:222829b0d0a3:29082:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/scripts/generate_consolidated_results.py;submitted_git_worktree:222829b0d0a3:29082:rag-hallucination-detection_main/scripts/generate_consolidated_results.py
scripts/generate_validation_sample.py,4,1,cleanup_prior_reviewer_snapshot:457d07937a70:2899:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/scripts/generate_validation_sample.py;cleanup_root_before:457d07937a70:2899:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/scripts/generate_validation_sample.py;cleanup_nested_reviewer_artifact:457d07937a70:2899:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/scripts/generate_validation_sample.py;submitted_git_worktree:457d07937a70:2899:rag-hallucination-detection_main/scripts/generate_validation_sample.py
scripts/prepare_human_disagreement_eval.py,4,1,cleanup_prior_reviewer_snapshot:c1fd549cc14c:1552:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/scripts/prepare_human_disagreement_eval.py;cleanup_root_before:c1fd549cc14c:1552:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/scripts/prepare_human_disagreement_eval.py;cleanup_nested_reviewer_artifact:c1fd549cc14c:1552:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/scripts/prepare_human_disagreement_eval.py;submitted_git_worktree:c1fd549cc14c:1552:rag-hallucination-detection_main/scripts/prepare_human_disagreement_eval.py
scripts/repair_multidataset_rows.py,4,1,cleanup_prior_reviewer_snapshot:480e7b6e01f6:5698:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/scripts/repair_multidataset_rows.py;cleanup_root_before:480e7b6e01f6:5698:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/scripts/repair_multidataset_rows.py;cleanup_nested_reviewer_artifact:480e7b6e01f6:5698:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/scripts/repair_multidataset_rows.py;submitted_git_worktree:480e7b6e01f6:5698:rag-hallucination-detection_main/scripts/repair_multidataset_rows.py
scripts/run_context_conditioned_nli_scoring.py,4,1,cleanup_prior_reviewer_snapshot:4595fdacbdb8:10743:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/scripts/run_context_conditioned_nli_scoring.py;cleanup_root_before:4595fdacbdb8:10743:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/scripts/run_context_conditioned_nli_scoring.py;cleanup_nested_reviewer_artifact:4595fdacbdb8:10743:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/scripts/run_context_conditioned_nli_scoring.py;submitted_git_worktree:4595fdacbdb8:10743:rag-hallucination-detection_main/scripts/run_context_conditioned_nli_scoring.py
scripts/select_human_disagreement_cases.py,4,1,cleanup_prior_reviewer_snapshot:082a48e1a251:10162:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/scripts/select_human_disagreement_cases.py;cleanup_root_before:082a48e1a251:10162:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/scripts/select_human_disagreement_cases.py;cleanup_nested_reviewer_artifact:082a48e1a251:10162:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/scripts/select_human_disagreement_cases.py;submitted_git_worktree:082a48e1a251:10162:rag-hallucination-detection_main/scripts/select_human_disagreement_cases.py
