embedder,pair_id,set_type,question,ground_truth,faithfulness_score,is_hallucination,answer_span_present,reencoded_mean_query_sim,reencoded_ccs,n_passages
e5-large,fix01_cf6c90d6c1ad,low_ccs,When did Tesla discover the possibility of wireless connectivity?,1893,0.532,False,False,0.805242954481769,0.7319220435831129,3
e5-large,fix01_df3657312a4a,high_ccs,What is the term for the highest living saint?,Qutb,0.392,True,False,0.7370098107124513,0.8039006584280995,3
e5-large,fix01_df3657312a4a,low_ccs,What is the term for the highest living saint?,Qutb,0.6481,False,False,0.7229766925836253,0.6606768391456079,3
e5-large,fix01_1e2349e4746e,high_ccs,What was the final score of the game between the Panthers and the Seahawks?,31–24,0.3461,True,False,0.8047392358598083,0.8933384021169904,3
e5-large,fix01_1e2349e4746e,low_ccs,What was the final score of the game between the Panthers and the Seahawks?,31–24,0.4884,True,True,0.7984121301327728,0.6982350740744859,3
e5-large,fix01_72925e9e3555,high_ccs,"What has the avoidance of men to become teachers caused, in some areas?",a shortage of male teachers,0.5585,False,False,0.7585478307028009,0.847504098635706,3
e5-large,fix01_72925e9e3555,low_ccs,"What has the avoidance of men to become teachers caused, in some areas?",a shortage of male teachers,0.5006,False,False,0.7718205508449166,0.7327503439572386,3
e5-large,fix01_c8bf1482f934,high_ccs,On what day does the Super Bowl media day traditionally take place?,Tuesday,0.7394,False,False,0.7529725346790569,0.8538158023497616,3
e5-large,fix01_c8bf1482f934,low_ccs,On what day does the Super Bowl media day traditionally take place?,Tuesday,0.7269,False,False,0.753602018150549,0.6946291540866231,3
e5-large,fix01_69cf7cbcf7f2,high_ccs,"Who may teachers focus on, in order to prioritize attention?",motivated students,0.6081,False,False,0.8086389363966168,0.8339376091496707,3
e5-large,fix01_69cf7cbcf7f2,low_ccs,"Who may teachers focus on, in order to prioritize attention?",motivated students,0.6916,False,False,0.7932478657980306,0.7105122721707426,3
e5-large,fix01_80929709a946,high_ccs,What was th elast Super Bowl where the Broncos wore white uniforms?,Super Bowl XXXIII,0.681,False,False,0.7827580496443288,0.8239472520390984,3
e5-large,fix01_80929709a946,low_ccs,What was th elast Super Bowl where the Broncos wore white uniforms?,Super Bowl XXXIII,0.6719,False,False,0.7598763258548603,0.6997522562881516,3
e5-large,fix01_11141cfc0187,high_ccs,What garden was formally only for royalty?,The Saxon Garden,0.5927,False,False,0.6841444341457388,0.7711993810695237,3
e5-large,fix01_11141cfc0187,low_ccs,What garden was formally only for royalty?,The Saxon Garden,0.6146,False,False,0.7016554108800014,0.6068642289146162,3
e5-large,fix01_e99d9c4a997e,high_ccs,Who approved of this plan?,William H. Maxwell,0.478,True,False,0.721267445260097,0.791941450336474,3
e5-large,fix01_e99d9c4a997e,low_ccs,Who approved of this plan?,William H. Maxwell,0.6649,False,False,0.7414509733894835,0.6181224627753532,3
e5-large,fix01_21fa65cff0ca,high_ccs,What was the Norman religion?,Catholicism,0.6201,False,False,0.8128893337786728,0.8259229604742491,3
e5-large,fix01_21fa65cff0ca,low_ccs,What was the Norman religion?,Catholicism,0.6913,False,True,0.7870363558882537,0.6640830221659455,3
e5-large,fix01_d2684a0b07dc,high_ccs,On what yard line did Carolina begin with 4:51 left in the game?,24,0.4652,True,True,0.8237775750163824,0.8765723819427843,3
e5-large,fix01_d2684a0b07dc,low_ccs,On what yard line did Carolina begin with 4:51 left in the game?,24,0.7202,False,False,0.7904470057564484,0.6658497155949908,3
e5-large,fix01_222e3dd92f0e,high_ccs,Where was the 1893 World's Columbian Exposition held?,Chicago,0.785,False,False,0.734626429321752,0.8108890011599058,3
e5-large,fix01_222e3dd92f0e,low_ccs,Where was the 1893 World's Columbian Exposition held?,Chicago,0.4269,True,False,0.6860586876919111,0.6354479423350213,3
e5-large,fix01_85546a9c0d25,high_ccs,What other two famous performers were part of the Super Bowl 50 halftime?,Beyoncé and Bruno Mars,0.5563,False,False,0.7453588672310452,0.7955470895924446,3
e5-large,fix01_85546a9c0d25,low_ccs,What other two famous performers were part of the Super Bowl 50 halftime?,Beyoncé and Bruno Mars,0.561,False,False,0.6931685397172926,0.6836468394391129,3
e5-large,fix01_aab32d16a29a,high_ccs,What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,0.7562,False,False,0.7474601146639226,0.799476102484578,3
e5-large,fix01_aab32d16a29a,low_ccs,What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,0.7511,False,True,0.7890083356237813,0.7265371924964357,3
e5-large,fix01_23361fb095fb,high_ccs,How many teams up to Super Bowl 50 have been to the championship game eight times?,four,0.7402,False,True,0.7556264358330179,0.8239472520390984,3
e5-large,fix01_23361fb095fb,low_ccs,How many teams up to Super Bowl 50 have been to the championship game eight times?,four,0.5751,False,False,0.7439502923064438,0.6818906700375795,3
e5-large,fix01_a011cca0893a,high_ccs,Where can you find more information on a country's practices?,see School corporal punishment.,0.7014,False,False,0.7423653858915094,0.8370454783641126,3
e5-large,fix01_a011cca0893a,low_ccs,Where can you find more information on a country's practices?,see School corporal punishment.,0.7284,False,False,0.7301280114646728,0.6190643294584809,3
e5-large,fix01_625fe9f4e975,high_ccs,What did his design avoid in not having a commutator?,sparking,0.6013,False,False,0.7595504505112655,0.8455910328438566,3
e5-large,fix01_625fe9f4e975,low_ccs,What did his design avoid in not having a commutator?,sparking,0.554,False,True,0.7611398457932338,0.7300602069053334,3
e5-large,fix01_881739fc8698,high_ccs,Who received the ball that cam Newton lost during a tackle to make it a Denver touchdown?,Malik Jackson,0.563,False,True,0.7631814963673552,0.8013322886335003,3
e5-large,fix01_881739fc8698,low_ccs,Who received the ball that cam Newton lost during a tackle to make it a Denver touchdown?,Malik Jackson,0.7386,False,False,0.7706854230126342,0.7063259501991022,3
e5-large,fix01_30dd2770c34d,high_ccs,Who was given the esteemed status of MVP for Super Bowl 50?,Von Miller,0.7843,False,True,0.7550859294336454,0.8554451618651044,3
e5-large,fix01_30dd2770c34d,low_ccs,Who was given the esteemed status of MVP for Super Bowl 50?,Von Miller,0.7384,False,False,0.7692687758238543,0.6600433614769786,3
e5-large,fix01_f07f4cf7948c,high_ccs,On what did Tesla blame for the loss of the initial money?,Panic of 1901,0.4754,True,False,0.7819874038817138,0.8232920411621827,3
e5-large,fix01_f07f4cf7948c,low_ccs,On what did Tesla blame for the loss of the initial money?,Panic of 1901,0.4019,True,False,0.7534189254987483,0.713082170932207,3
e5-large,fix01_c1115ea1a49c,high_ccs,How was the fate of Luther decided?,private conferences,0.491,True,False,0.7992829852946134,0.8010439583710893,3
e5-large,fix01_c1115ea1a49c,low_ccs,How was the fate of Luther decided?,private conferences,0.4215,True,False,0.7784441912996579,0.7171298424269331,3
e5-large,fix01_a37cbec16316,high_ccs,What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?,$5 million,0.6577,False,False,0.7787402151006683,0.8158439658639827,3
e5-large,fix01_a37cbec16316,low_ccs,What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?,$5 million,0.6577,False,False,0.7597693115639945,0.6741454943689201,3
e5-large,fix01_9a572f3e7321,high_ccs,How many times did Arizona turn the ball over in the NFC Championship?,seven,0.4386,True,False,0.7397271594853531,0.8933384021169904,3
e5-large,fix01_9a572f3e7321,low_ccs,How many times did Arizona turn the ball over in the NFC Championship?,seven,0.7045,False,True,0.7729508814212207,0.7203081227945598,3
e5-large,fix01_c2fd1c4cf2aa,high_ccs,Who suffered a broken arm in the NFC Championship Game?,Thomas Davis,0.5531,False,False,0.7411999475722212,0.8884164281007634,3
e5-large,fix01_c2fd1c4cf2aa,low_ccs,Who suffered a broken arm in the NFC Championship Game?,Thomas Davis,0.7597,False,False,0.7622486144430692,0.7549691832333375,3
e5-large,fix01_a95b5ed635d9,high_ccs,What did Luther call his stay a Wartburg Castle?,my Patmos,0.4762,True,False,0.7589152654101256,0.7898551961461052,3
e5-large,fix01_a95b5ed635d9,low_ccs,What did Luther call his stay a Wartburg Castle?,my Patmos,0.5458,False,False,0.7710719405910093,0.7344756938768516,3
e5-large,fix01_696f8c77560b,high_ccs,Where did Luther explain his idea of justification?,Smalcald Articles,0.8207,False,True,0.8354655276831005,0.802121204063185,3
e5-large,fix01_696f8c77560b,low_ccs,Where did Luther explain his idea of justification?,Smalcald Articles,0.6827,False,True,0.824979386205691,0.7302817847176992,3
e5-large,fix01_5c336aba1775,high_ccs,What effort was Luther not particularly in favor of?,writings in volumes,0.4894,True,False,0.7825870251247347,0.8197015285482346,3
e5-large,fix01_5c336aba1775,low_ccs,What effort was Luther not particularly in favor of?,writings in volumes,0.3487,True,False,0.7802982506315033,0.729940725856104,3
e5-large,fix01_8bafcd3047cc,high_ccs,What did the Church do when Luther refused to retract his writings?,excommunication,0.6185,False,False,0.7876609975105406,0.799014432307899,3
e5-large,fix01_8bafcd3047cc,low_ccs,What did the Church do when Luther refused to retract his writings?,excommunication,0.5324,False,False,0.7740725810899339,0.7117848376944211,3
e5-large,fix01_e2e9a5ea07b5,high_ccs,What was the rumored reason Edison and Tesla were not awarded the prize?,Tesla and/or Edison had refused the prize,0.4673,True,False,0.7599218812951936,0.8148386009758211,3
e5-large,fix01_e2e9a5ea07b5,low_ccs,What was the rumored reason Edison and Tesla were not awarded the prize?,Tesla and/or Edison had refused the prize,0.6549,False,True,0.7938280197510528,0.7192874593538632,3
e5-large,fix01_d860a5ddf3a5,high_ccs,Why was he unable to enroll at the university? ,arrived too late,0.4794,True,False,0.7777777696324039,0.8463348579760571,3
e5-large,fix01_d860a5ddf3a5,low_ccs,Why was he unable to enroll at the university? ,arrived too late,0.5686,False,False,0.7640478799153945,0.6747662492409001,3
e5-large,fix01_da87e24b47e6,high_ccs,Which company won a contest to have their ad shown for free during Super Bowl 50?,Death Wish Coffee,0.6967,False,False,0.7294760152931721,0.799476102484578,3
e5-large,fix01_da87e24b47e6,low_ccs,Which company won a contest to have their ad shown for free during Super Bowl 50?,Death Wish Coffee,0.6946,False,True,0.7751847555897388,0.6682872810172282,3
e5-large,fix01_ad3f7665f9ce,high_ccs,In what city is the Nikola Tesla Museum?,Belgrade,0.7257,False,False,0.7790334869565538,0.8049178873604166,3
e5-large,fix01_ad3f7665f9ce,low_ccs,In what city is the Nikola Tesla Museum?,Belgrade,0.7236,False,False,0.7779719987188735,0.6596560598717026,3
e5-large,fix01_ab51ba6881bf,high_ccs,What was another use for the weapon?,anti-aircraft purposes,0.7511,False,False,0.7077863251928264,0.8515488395740959,3
e5-large,fix01_ab51ba6881bf,low_ccs,What was another use for the weapon?,anti-aircraft purposes,0.5802,False,False,0.7339696175500438,0.6172839011754087,3
e5-large,fix01_d80597aabed1,high_ccs,From which countries did the Norse originate?,"Denmark, Iceland and Norway",0.6831,False,True,0.7703123420545545,0.8346471199502832,3
e5-large,fix01_d80597aabed1,low_ccs,From which countries did the Norse originate?,"Denmark, Iceland and Norway",0.6096,False,False,0.761567839470552,0.6718974859322828,3
e5-large,fix01_797cc4e3329a,high_ccs,How many sites did the NFL narrow down Super Bowl 50's location to?,three,0.6991,False,True,0.7628132632758362,0.7955470895924447,3
e5-large,fix01_797cc4e3329a,low_ccs,How many sites did the NFL narrow down Super Bowl 50's location to?,three,0.6929,False,True,0.7677273981588773,0.6695173637990419,3
e5-large,fix01_e84a58ccecde,high_ccs,Who was the Most Valuable Player for the 2015 NFL season?,Cam Newton,0.4618,True,False,0.724609694808875,0.8933384021169904,3
e5-large,fix01_e84a58ccecde,low_ccs,Who was the Most Valuable Player for the 2015 NFL season?,Cam Newton,0.6059,False,False,0.7561736460752524,0.6886577939655604,3
e5-large,fix01_ea7b7ceb5aca,high_ccs,What does AFC stand for?,American Football Conference,0.7352,False,False,0.7049347646320773,0.8029278365017407,3
e5-large,fix01_ea7b7ceb5aca,low_ccs,What does AFC stand for?,American Football Conference,0.6149,False,False,0.7123560375752008,0.6583086989990519,3
e5-large,fix01_3100dc1299cd,high_ccs,What is Tesla's home country?,Serbian,0.5568,False,False,0.8110557960280579,0.8431654861213695,3
e5-large,fix01_3100dc1299cd,low_ccs,What is Tesla's home country?,Serbian,0.7014,False,True,0.7978985794960048,0.7509132756647818,3
e5-large,fix01_6e92b0d99a31,high_ccs,What was the Black Cloister?,former monastery,0.5639,False,True,0.7304470690622896,0.8109082884376781,3
e5-large,fix01_6e92b0d99a31,low_ccs,What was the Black Cloister?,former monastery,0.5406,False,True,0.7323479311646386,0.6149389565104406,3
e5-large,fix01_b32f876e6167,high_ccs,When was Newton the first selection in the NFL Draft?,2011,0.5743,False,False,0.7581865044802168,0.8933384021169904,3
e5-large,fix01_b32f876e6167,low_ccs,When was Newton the first selection in the NFL Draft?,2011,0.5448,False,False,0.7348246864262652,0.7384826171634786,3
e5-large,fix01_1a4dd99401b8,high_ccs,What story has little foundation in truth?,the posting on the door,0.9417,False,False,0.7294196934863554,0.7840647058579353,3
e5-large,fix01_1a4dd99401b8,low_ccs,What story has little foundation in truth?,the posting on the door,0.5905,False,False,0.7187434692347855,0.6795093475318634,3
e5-large,fix01_e37880646976,high_ccs,Who translated and printed Luther's 95 These?,friends of Luther,0.5531,False,False,0.8093289683997321,0.819722932503752,3
e5-large,fix01_e37880646976,low_ccs,Who translated and printed Luther's 95 These?,friends of Luther,0.6893,False,True,0.8126500848335475,0.7604435325814094,3
e5-large,fix01_8aefd84cc5a6,high_ccs,"Who is generally considered on the same level as physicians, lawyers, engineers, and accountants (Chartered or CPA)?",paid professionals.,0.6254,False,False,0.7328171171813794,0.8498683231987442,3
e5-large,fix01_8aefd84cc5a6,low_ccs,"Who is generally considered on the same level as physicians, lawyers, engineers, and accountants (Chartered or CPA)?",paid professionals.,0.5835,False,False,0.7435030466293862,0.6965978726613085,3
e5-large,fix01_ed68fc6016b1,high_ccs,When did the Packers arrive at a record of 13-0?,2011,0.6537,False,False,0.6789685315448155,0.8911409141997668,3
e5-large,fix01_ed68fc6016b1,low_ccs,When did the Packers arrive at a record of 13-0?,2011,0.799,False,False,0.7085462165556212,0.7467286213205526,3
e5-large,fix01_3b9ef124729f,high_ccs,Who headlined the halftime show for Super Bowl 50?,Coldplay,0.7281,False,False,0.7502677110796229,0.8195917663573243,3
e5-large,fix01_3b9ef124729f,low_ccs,Who headlined the halftime show for Super Bowl 50?,Coldplay,0.731,False,False,0.7127277551793352,0.6768584789606147,3
e5-large,fix01_e162d13f1f7b,high_ccs,What is the name of the program that provides contracting work to local companies?,Business Connect,0.7172,False,False,0.6909399302893884,0.7989403050102385,3
e5-large,fix01_e162d13f1f7b,low_ccs,What is the name of the program that provides contracting work to local companies?,Business Connect,0.7172,False,False,0.7075520830177835,0.6276967800681169,3
e5-large,fix01_480790b8b26c,high_ccs,What is a particular problem in biology that would benefit from determining that P = NP?,protein structure prediction,0.5418,False,False,0.801163846408277,0.8221922243375127,3
e5-large,fix01_480790b8b26c,low_ccs,What is a particular problem in biology that would benefit from determining that P = NP?,protein structure prediction,0.4229,True,False,0.8239597636849781,0.7914612908075609,3
e5-large,fix01_c4f6695029a8,high_ccs,How old was Tesla when he wrote that he'd completed his dynamic theory of gravity?,81,0.5608,False,False,0.7696627803647397,0.8310680506418643,3
e5-large,fix01_c4f6695029a8,low_ccs,How old was Tesla when he wrote that he'd completed his dynamic theory of gravity?,81,0.5309,False,False,0.7723434936371483,0.7669162222103474,3
e5-large,fix01_47ed64b06bf7,high_ccs,Where are teachers recruited from?,Lehramtstudien (Teaching Education Studies),0.7242,False,False,0.7763206824359075,0.8498683231987442,3
e5-large,fix01_47ed64b06bf7,low_ccs,Where are teachers recruited from?,Lehramtstudien (Teaching Education Studies),0.6802,False,False,0.7829339976043416,0.7242802997546338,3
e5-large,fix01_4f96c9bbf515,high_ccs,What could a teacher help in organizing?,school functions,0.6825,False,False,0.7826059570277829,0.8402422840269475,3
e5-large,fix01_4f96c9bbf515,low_ccs,What could a teacher help in organizing?,school functions,0.7594,False,False,0.7728531871916103,0.731572214301218,3
e5-large,fix01_044ec3830a9e,high_ccs,Where did the Broncos practice for the Super Bowl?,Stanford University,0.7015,False,False,0.766749289603951,0.8637561185334254,3
e5-large,fix01_044ec3830a9e,low_ccs,Where did the Broncos practice for the Super Bowl?,Stanford University,0.7015,False,False,0.7857470568585204,0.6772359252520288,3
e5-large,fix01_089fc5771958,high_ccs,What was the recorded length of the first spark?,five inches,0.6489,False,False,0.76189197090635,0.8136107024898142,3
e5-large,fix01_089fc5771958,low_ccs,What was the recorded length of the first spark?,five inches,0.5765,False,False,0.7507231776011686,0.7529292345480165,3
e5-large,fix01_0534b1f1e06e,high_ccs,Who handled the color commentary for Denver's radio stations?,Ed McCaffrey,0.6404,False,False,0.72629563658018,0.7810322554312567,3
e5-large,fix01_0534b1f1e06e,low_ccs,Who handled the color commentary for Denver's radio stations?,Ed McCaffrey,0.6169,False,False,0.7307944012307095,0.6236248324375296,3
e5-large,fix01_60bdc8abacda,high_ccs,Where did Martin Luther go to school?,University of Erfurt,0.7169,False,False,0.786481656695489,0.7776824974654619,3
e5-large,fix01_60bdc8abacda,low_ccs,Where did Martin Luther go to school?,University of Erfurt,0.4534,True,False,0.7643598588724646,0.7498945734613573,3
e5-large,fix01_0508ae60dc60,high_ccs,What unintended development did the relationship with the elector have on church government?,under the temporal sovereign,0.6656,False,False,0.7512442299361567,0.7792510094959929,3
e5-large,fix01_0508ae60dc60,low_ccs,What unintended development did the relationship with the elector have on church government?,under the temporal sovereign,0.6833,False,False,0.712789827823765,0.631264534550348,3
e5-large,fix01_6ae4a4de7315,high_ccs,Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers,0.7989,False,False,0.7624059514766368,0.8379828175619242,3
e5-large,fix01_6ae4a4de7315,low_ccs,Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers,0.6211,False,False,0.7554064027805292,0.7177818450221224,3
e5-large,fix01_46a5aff751de,high_ccs,which years did tesla refer to as a time of terrible headaches and bitter tears?,1886/1887,0.7087,False,False,0.7887325662969977,0.8153382472338544,3
e5-large,fix01_46a5aff751de,low_ccs,which years did tesla refer to as a time of terrible headaches and bitter tears?,1886/1887,0.8659,False,False,0.7940357519941182,0.7432426447550752,3
e5-large,fix01_16955e5c8de2,high_ccs,How many of the following three fourth quarter drives after the field goal makng the score 16-10 ended in punts?,three,0.6531,False,True,0.7265741512486894,0.8260154261686556,3
e5-large,fix01_16955e5c8de2,low_ccs,How many of the following three fourth quarter drives after the field goal makng the score 16-10 ended in punts?,three,0.5953,False,True,0.7281443959762887,0.7356601821772641,3
e5-large,fix01_3baede53283c,high_ccs,What new name was given to the media day?,Super Bowl Opening Night.,0.7941,False,False,0.6943414288079652,0.8105714248609377,3
e5-large,fix01_3baede53283c,low_ccs,What new name was given to the media day?,Super Bowl Opening Night.,0.8681,False,False,0.6772926748435539,0.6121599231885637,3
e5-large,fix01_4da77b0fbf50,high_ccs,What player punched the ball in from the 2?,Anderson,0.4689,True,False,0.7707270146701477,0.8833407624921552,3
e5-large,fix01_4da77b0fbf50,low_ccs,What player punched the ball in from the 2?,Anderson,0.7594,False,False,0.7577204811099643,0.6325766222719873,3
e5-large,fix01_25fb379408e4,high_ccs,Where did Tesla work with Edison?,New York City,0.6989,False,False,0.8107014717350448,0.8014595471314996,3
e5-large,fix01_25fb379408e4,low_ccs,Where did Tesla work with Edison?,New York City,0.534,False,True,0.8250804892959435,0.7466264879240341,3
e5-large,fix01_91ec3af05880,high_ccs,Whose former headquarters was the WSE located in until 2000?,Polish United Workers' Party,0.5728,False,False,0.7166091601762871,0.8455910328438566,3
e5-large,fix01_91ec3af05880,low_ccs,Whose former headquarters was the WSE located in until 2000?,Polish United Workers' Party,0.7569,False,False,0.7056709439357313,0.6263977582626516,3
e5-large,fix01_5dead70602ee,high_ccs,What parts of the original Catholic mass did Luther leave out of  his new mass?,sacrifice,0.6577,False,False,0.7751504322742168,0.7896856484391551,3
e5-large,fix01_5dead70602ee,low_ccs,What parts of the original Catholic mass did Luther leave out of  his new mass?,sacrifice,0.6174,False,False,0.7895361107750416,0.721636759169506,3
e5-large,fix01_2e070ca86987,high_ccs,Where did the Broncos stay at for Super Bowl 50?,Santa Clara Marriott.,0.725,False,False,0.779229141096604,0.8195917663573243,3
e5-large,fix01_2e070ca86987,low_ccs,Where did the Broncos stay at for Super Bowl 50?,Santa Clara Marriott.,0.6551,False,True,0.7963060901138576,0.739464284056947,3
e5-large,fix01_8cb88f176528,high_ccs,Why was AC electricity gaining popularity?,"because of its advantages in long-distance, high-voltage transmission",0.5426,False,False,0.7906904966544319,0.8455910328438566,3
e5-large,fix01_8cb88f176528,low_ccs,Why was AC electricity gaining popularity?,"because of its advantages in long-distance, high-voltage transmission",0.5123,False,False,0.7636473994715431,0.692447828874636,3
e5-large,fix01_c30b75b22096,high_ccs,"Before Super Bowl 50, what was the coach's name that coached both teams for their last Super Bowl appearances?",John Fox,0.7319,False,False,0.7676268227102604,0.8554451618651044,3
e5-large,fix01_c30b75b22096,low_ccs,"Before Super Bowl 50, what was the coach's name that coached both teams for their last Super Bowl appearances?",John Fox,0.514,False,True,0.7507528084665648,0.6828742151114225,3
e5-large,fix01_4e091dc07a0b,high_ccs,Who lost to the Panthers in the divisional round of the playoffs?,Seattle Seahawks,0.8546,False,False,0.7962473275028866,0.9032474434423708,3
e5-large,fix01_4e091dc07a0b,low_ccs,Who lost to the Panthers in the divisional round of the playoffs?,Seattle Seahawks,0.6563,False,True,0.7917521462520604,0.7444411079748455,3
e5-large,fix01_8e5405312c3f,high_ccs,Where in Warsaw are patriotic and political objects connected with Poland's struggles for Independence found?,Museum of Independence,0.6323,False,False,0.7710376870865835,0.8333988231791025,3
e5-large,fix01_8e5405312c3f,low_ccs,Where in Warsaw are patriotic and political objects connected with Poland's struggles for Independence found?,Museum of Independence,0.5818,False,False,0.7515434641966249,0.6874927473001404,3
e5-large,fix01_4feea804825a,high_ccs,Who is the quarterback for the Panthers?,Cam Newton,0.9583,False,False,0.7928808643738045,0.8803566507768433,3
e5-large,fix01_4feea804825a,low_ccs,Who is the quarterback for the Panthers?,Cam Newton,0.8306,False,True,0.8038026359940194,0.7071638145942396,3
e5-large,fix01_28eb0bb2dbe0,high_ccs,Nonverbal expressions resulted in what kind of levels of motivation to learn?,higher,0.6841,False,False,0.7383521519923728,0.7907870596211505,3
e5-large,fix01_28eb0bb2dbe0,low_ccs,Nonverbal expressions resulted in what kind of levels of motivation to learn?,higher,0.5998,False,False,0.7440007608770106,0.6767401161290099,3
e5-large,fix01_938c3faba59b,high_ccs,What river originally bounded the Duchy,Seine,0.5085,False,False,0.7067275278359499,0.8042131776446413,3
e5-large,fix01_938c3faba59b,low_ccs,What river originally bounded the Duchy,Seine,0.5402,False,False,0.735292709691318,0.6084687852120123,3
e5-large,fix01_90aa08c1b098,high_ccs,How much did Edison offer Tesla to redesign a motor and generators?,fifty thousand dollars,0.5531,False,False,0.8104469372999841,0.8455910328438566,3
e5-large,fix01_90aa08c1b098,low_ccs,How much did Edison offer Tesla to redesign a motor and generators?,fifty thousand dollars,0.6219,False,False,0.8169494322338994,0.7499966912939566,3
e5-large,fix01_853aaf4754e1,high_ccs,What manner of words does Mullet think Luther would choose?,more dramatic form,0.4873,True,True,0.798444704117958,0.7607272106542564,3
e5-large,fix01_853aaf4754e1,low_ccs,What manner of words does Mullet think Luther would choose?,more dramatic form,0.748,False,False,0.7910505409601364,0.7422336700866491,3
e5-large,fix01_dd89736748eb,high_ccs,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem?  ,computational complexity theory,0.6733,False,False,0.7843783296339697,0.8351200431776182,3
e5-large,fix01_dd89736748eb,low_ccs,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem?  ,computational complexity theory,0.7414,False,True,0.7939303526367448,0.7613347059263194,3
e5-large,fix01_37eaaebe5f47,high_ccs,What does co-teaching get the students to focus on?,learning,0.4544,True,True,0.7839971246635306,0.8339376091496707,3
e5-large,fix01_37eaaebe5f47,low_ccs,What does co-teaching get the students to focus on?,learning,0.5837,False,True,0.7708029908886672,0.7295284520360472,3
e5-large,fix01_9a7ed2b2e654,high_ccs,What is the most important type of Norman art preserved in churches?,mosaics,0.6577,False,False,0.7637025739472242,0.8346471199502832,3
e5-large,fix01_9a7ed2b2e654,low_ccs,What is the most important type of Norman art preserved in churches?,mosaics,0.7671,False,False,0.7590372347827993,0.6361003026995149,3
e5-large,fix01_cb00eac21a93,high_ccs,Is a problem instance typically characterized as abstract or concrete?,concrete,0.6726,False,False,0.7955596248038388,0.8057248862005639,3
e5-large,fix01_cb00eac21a93,low_ccs,Is a problem instance typically characterized as abstract or concrete?,concrete,0.5636,False,False,0.7846714139682339,0.7670666052700684,3
e5-large,fix01_4c38e5bfb46e,high_ccs,"What city, raided by clans and dukes, preceded the founding of Warszowa?",Jazdów,0.7044,False,False,0.7046860580137086,0.8387140450990018,3
e5-large,fix01_4c38e5bfb46e,low_ccs,"What city, raided by clans and dukes, preceded the founding of Warszowa?",Jazdów,0.7106,False,False,0.7339941705934848,0.6340480885378812,3
e5-large,fix01_c9aaef2be2cd,high_ccs,What are the Catechisms of Martin Luther written in?,German vernacular,0.531,False,False,0.7992759376355901,0.8307271849932841,3
e5-large,fix01_c9aaef2be2cd,low_ccs,What are the Catechisms of Martin Luther written in?,German vernacular,0.7998,False,True,0.8040908424229082,0.758578425148065,3
e5-large,fix01_162353a08e1e,high_ccs,What BBC radio station will carry the game in the United Kingdom?,BBC Radio 5,0.7714,False,False,0.7277166979393185,0.7542788362570588,3
e5-large,fix01_162353a08e1e,low_ccs,What BBC radio station will carry the game in the United Kingdom?,BBC Radio 5,0.7338,False,False,0.6850596009053395,0.5919078667321294,3
e5-large,fix01_61a4db03062c,high_ccs,How many times has the South Florida/Miami area hosted the Super Bowl?,10,0.7164,False,False,0.7334387817151252,0.7955470895924446,3
e5-large,fix01_61a4db03062c,low_ccs,How many times has the South Florida/Miami area hosted the Super Bowl?,10,0.7017,False,False,0.7569995970624163,0.7167866996898266,3
e5-large,fix01_7875a03f4047,high_ccs,What city is tied with Miami for hosting the Super Bowl?,New Orleans,0.6726,False,False,0.7821602033046521,0.8312574953211744,3
e5-large,fix01_7875a03f4047,low_ccs,What city is tied with Miami for hosting the Super Bowl?,New Orleans,0.5227,False,True,0.7662016835268924,0.7144218750842484,3
e5-large,fix01_89a0f8e46026,high_ccs,What kicker was successful on a 33-yard field goal?,McManus,0.5117,False,True,0.7553034972245957,0.877497253747043,3
e5-large,fix01_89a0f8e46026,low_ccs,What kicker was successful on a 33-yard field goal?,McManus,0.8308,False,True,0.7464679277324305,0.7044543274429338,3
e5-large,fix01_ffb5b0bbe122,high_ccs,IP and AM are most commonly defined by what type of proof system?,Interactive,0.516,False,False,0.7412673218440341,0.8775005231301909,3
e5-large,fix01_ffb5b0bbe122,low_ccs,IP and AM are most commonly defined by what type of proof system?,Interactive,0.5714,False,False,0.7360333904924378,0.7467180962721379,3
e5-large,fix01_d5a5a5515bab,high_ccs,In what year did Tesla demonstrate his alternating current system?,1888,1.0,False,True,0.8460451273011943,0.8455910328438566,3
e5-large,fix01_d5a5a5515bab,low_ccs,In what year did Tesla demonstrate his alternating current system?,1888,1.0,False,True,0.8188011697628877,0.7607289926090424,3
e5-large,fix01_6fa1c0ef04ef,high_ccs,A statement made by Chris Keates caused issues with whom?,child protection and parental rights groups,0.7159,False,False,0.7209221902136586,0.8396973520115375,3
e5-large,fix01_6fa1c0ef04ef,low_ccs,A statement made by Chris Keates caused issues with whom?,child protection and parental rights groups,0.8469,False,True,0.7403311718997495,0.6397899996853526,3
e5-large,fix01_68c35ebe5fb2,high_ccs,What date was Super Bowl Opening Night held?,"February 1, 2016",0.3771,True,False,0.7092562140850358,0.8536927196110838,3
