dataset,model,n_noise,noise_rate,question,ground_truth,answer,faithfulness_score,is_hallucination
hotpotqa,mistral,0,0.0,The school in which the Wilmslow Show is held is designated as what?,Centre of Excellence," The context does not provide information about any designation of the school (Wilmslow High School) other than it being a mixed-sex 11–18 comprehensive secondary school and a designated Centre of Excellence. It is also noted that Dr. James Pullé is the head teacher, but there's no mention of any specific designation related to the school building itself.",0.5121,False
hotpotqa,mistral,1,0.333,The school in which the Wilmslow Show is held is designated as what?,Centre of Excellence, I cannot find this information in the provided context. The context does not provide any details about the school where the Wilmslow Show is held being designated with a specific name or title.,0.682,False
hotpotqa,mistral,2,0.667,The school in which the Wilmslow Show is held is designated as what?,Centre of Excellence," I cannot find this information in the provided context. The context does not provide any details about a ""Wilmslow Show"" or its associated school.",0.5163,False
hotpotqa,mistral,3,1.0,The school in which the Wilmslow Show is held is designated as what?,Centre of Excellence, I cannot find this information in the provided context. The context does not mention any details about a Wilmslow Show or a school associated with it.,0.6289,False
hotpotqa,mistral,0,0.0,Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan, I cannot find this information in the provided context as it does not mention any upcoming British drama film directed by Dominic Cooke featuring Billy Howle.,0.3807,True
hotpotqa,mistral,1,0.333,Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan, I cannot find this information about Billy Howle's co-star in an upcoming British drama film directed by Dominic Cooke in the provided context.,0.4985,True
hotpotqa,mistral,2,0.667,Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan, I cannot find this information in the provided context. The context does not mention any upcoming British drama film directed by Dominic Cooke involving Billy Howle.,0.6792,False
hotpotqa,mistral,3,1.0,Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan, I cannot find this information in the provided context. The context does not contain any details about an upcoming British drama film directed by Dominic Cooke or who Billy Howle will be seen opposite in it.,0.6013,False
hotpotqa,mistral,0,0.0,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax, I cannot find this information in the provided context. The context does not mention any animated movie featuring Danny DeVito that was written or produced by Kool Kojak.,0.6723,False
hotpotqa,mistral,1,0.333,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax, I cannot find this information in the provided context. The context does not mention any animated movie that stars Danny DeVito or features music produced by Kool Kojak.,0.6131,False
hotpotqa,mistral,2,0.667,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax, I cannot find this information in the provided context. The context does not mention any animated movie featuring music by Kool Kojak.,0.7175,False
hotpotqa,mistral,3,1.0,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax, I cannot find this information in the provided context. The context does not mention any animated movie featuring Danny DeVito or Kool Kojak.,0.7271,False
hotpotqa,mistral,0,0.0,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins," I cannot find this information in the provided context. The actors mentioned in the context are Jean-Claude Van Damme and Matt Battaglia, but none of them have been associated with the movies you've listed (Holby City, Doctor Strange, The Bourne Ultimatum, or Zero Dark Thirty).",0.4523,True
hotpotqa,mistral,1,0.333,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins," I cannot find this information in the provided context. The context only mentions Jean-Claude Van Damme as the actor who played Luc Deveraux in the Universal Soldier franchise, but it does not provide any information about his roles in other movies such as Holby City, Doctor Strange, The Bourne Ultimatum, and Zero Dark Thirty.",0.4506,True
hotpotqa,mistral,2,0.667,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins," I cannot find this information in the provided context. The context does not mention any actors from the Universal Soldier franchise appearing in Holby City, Doctor Strange, the Bourne Ultimatum, or Zero Dark Thirty.",0.6841,False
hotpotqa,mistral,3,1.0,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins, I cannot find this information in the provided context. The context does not contain any details about actors or their roles in various films or television series.,0.7521,False
hotpotqa,mistral,0,0.0,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace," Jack Lowden, who portrayed Young Tom Morris in Tommy's Honour, found his first major international onscreen success with the 2016 BBC miniseries ""War & Peace.""",0.5322,False
hotpotqa,mistral,1,0.333,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace, I cannot find this information in the provided context. The context does not mention any connection between Tommy's Honour and the 2016 BBC miniseries.,0.5295,False
hotpotqa,mistral,2,0.667,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace, I cannot find this information in the provided context.,0.5531,False
hotpotqa,mistral,3,1.0,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace, I cannot find this information in the provided context. The context does not mention any connection between Tommy's Honour and a 2016 BBC miniseries.,0.5213,False
hotpotqa,mistral,0,0.0,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil, Midnight Oil chose its name by drawing it out of a hat.,0.6932,False
hotpotqa,mistral,1,0.333,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil, Midnight Oil,0.4497,True
hotpotqa,mistral,2,0.667,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil, I cannot find this information in the provided context.,0.5531,False
hotpotqa,mistral,3,1.0,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil, I cannot find this information in the provided context as it pertains to rock bands named Switchfoot or Midnight Oil.,0.4237,True
hotpotqa,mistral,0,0.0,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967," I cannot find the birth year of the artist Daler Mehndi who sang ""Tunak"" in the provided context.",0.6179,False
hotpotqa,mistral,1,0.333,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967," I cannot find this information in the provided context. The context does not mention the birth year of the artist who sang ""Tunak Tunak Tun"".",0.7614,False
hotpotqa,mistral,2,0.667,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967," I cannot find this information in the provided context. The context does not mention any songs, artists, or their birth years related to Bhangra music.",0.6983,False
hotpotqa,mistral,3,1.0,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967," I cannot find this information in the provided context. The context does not provide any details about a song, bhangra, pop, or an artist's birth year.",0.4826,True
hotpotqa,mistral,0,0.0,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill, Captain John Underhill launched the attack that led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population.,0.5854,False
hotpotqa,mistral,1,0.333,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill, Captain John Underhill launched the attack that led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population.,0.5854,False
hotpotqa,mistral,2,0.667,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill, I cannot find this information in the provided context. The context does not mention any specific Captain who launched an attack during Kieft's War.,0.696,False
hotpotqa,mistral,3,1.0,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill, I cannot find this information in the provided context. The context does not contain any information about a Captain launching an attack or a war between settlers and native Lenape population.,0.7621,False
hotpotqa,mistral,0,0.0,In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders," The context does not provide information about which other film Emilio Estevez starred in the same year as ""Nightmares"". However, it is known that he acted in the 1983 hit movie ""The Outsiders"" along with ""Nightmares"".",0.6607,False
hotpotqa,mistral,1,0.333,In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders," I cannot find any information about which film Emilio Estevez starred in during the same year as ""Nightmares"" in the provided context.",0.5591,False
hotpotqa,mistral,2,0.667,In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders," I cannot find information about Emilio Estevez's role in a film named ""Nightmares"" in the provided context. The context only mentions his roles in various films such as ""The Breakfast Club"", ""St. Elmo's Fire"", ""The Outsiders"", ""Repo Man"", ""The Mighty Ducks"", ""Stakeout"", ""Maximum Overdrive"", ""Bobby"", and Western films like ""Young Guns"" and its sequel, but not ""Nightmares"".",0.487,True
hotpotqa,mistral,3,1.0,In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders, I cannot find this information in the provided context. The context does not mention any films featuring Emilio Estevez.,0.6518,False
hotpotqa,mistral,0,0.0,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region," I cannot find information in the provided context about what type of business Eric S. Pistorius worked for after being an attorney. The context only mentions that he was an attorney at law and specialized in various areas such as personal injury, litigation, criminal defense, and collections.",0.5583,False
hotpotqa,mistral,1,0.333,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region," The provided context does not mention what kind of business Eric S. Pistorius worked for after being an attorney. It only states that he used to be an attorney at law for his law firm and specialized in various areas such as personal injury, litigation, criminal defense, and collections.",0.5068,False
hotpotqa,mistral,2,0.667,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region," I cannot find information about the concept of the business Eric S. Pistorius worked for after being an attorney, as that information is not provided in the context.",0.4224,True
hotpotqa,mistral,3,1.0,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region, I cannot find this information in the provided context as there is no mention of Eric S. Pistorius or his professional activities beyond being an attorney.,0.5076,False
hotpotqa,mistral,0,0.0,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung, I cannot find this information in the provided context as it does not mention any port city located approximately 25 km north of the Lingnan Fine Arts Museum.,0.595,False
hotpotqa,mistral,1,0.333,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung, I cannot find this information in the provided context. The context does not mention any port city located near the Lingnan Fine Arts Museum.,0.7137,False
hotpotqa,mistral,2,0.667,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung, I cannot find this information in the provided context. The context does not mention any port city near the Lingnan Fine Arts Museum.,0.7332,False
hotpotqa,mistral,3,1.0,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung, I cannot find this information in the provided context as it does not pertain to any port cities or museums.,0.69,False
hotpotqa,mistral,0,0.0,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes, I cannot find this information in the provided context as there is no mention of Édouard Roger-Vasselin or his tennis career.,0.5086,False
hotpotqa,mistral,1,0.333,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes, I cannot find this information in the provided context as there is no mention of Édouard Roger-Vasselin or his tennis career.,0.5086,False
hotpotqa,mistral,2,0.667,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes, I cannot find this information in the provided context. The context does not provide any details about Édouard Roger-Vasselin's achievements in tennis or any other field.,0.5283,False
hotpotqa,mistral,3,1.0,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes, I cannot find this information in the provided context. The context does not provide any details about tennis players Stefan Edberg or Édouard Roger-Vasselin and their number of wins.,0.5839,False
hotpotqa,mistral,0,0.0," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ, I cannot find this information in the provided context. The context does not mention any song played on an instrument.,0.7033,False
hotpotqa,mistral,1,0.333," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ, I cannot find this information in the provided context. The context does not mention any details about the type of music or instruments played at the Coldplay concert where Jason Regler got his idea for Xylobands.,0.5816,False
hotpotqa,mistral,2,0.667," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ, I cannot find this information in the provided context. The context does not mention Jason Regler or any songs related to him.,0.7508,False
hotpotqa,mistral,3,1.0," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ, I cannot find this information in the provided context. The context does not mention anyone named Jason Regler or any details about flashing wristbands.,0.7535,False
hotpotqa,mistral,0,0.0, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,the George Washington Bridge," I cannot find this information in the provided context. The context does not mention the location where The Soul of Buddha was shot, only that it was shot at the Fox Studio in Fort Lee, New Jersey.",0.7403,False
hotpotqa,mistral,1,0.333, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,the George Washington Bridge," I cannot find this information in the provided context. The context does not specify the location where The Soul of Buddha was filmed beyond stating it was shot at the Fox Studio in Fort Lee, New Jersey. However, Fort Lee is a borough located in Bergen County, New Jersey, which is not specified as the western terminus of any particular feature in the provided context.",0.6777,False
hotpotqa,mistral,2,0.667, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,the George Washington Bridge," I cannot find this information in the provided context. The context does not provide any details about any films produced in 1918, including ""The Soul of Buddha.""",0.5795,False
hotpotqa,mistral,3,1.0, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,the George Washington Bridge, I cannot find this information in the provided context.,0.5531,False
hotpotqa,mistral,0,0.0,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Vitor Belfort, I cannot find this information in the provided context as it does not mention any Blackzilians fighters currently competing in the Middleweight division of the Ultimate Fighting Championship.,0.4797,True
hotpotqa,mistral,1,0.333,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Vitor Belfort," I cannot find this information in the provided context. The context does not mention any fighters from ""The Blackzilians"", a mixed martial arts team.",0.6973,False
hotpotqa,mistral,2,0.667,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Vitor Belfort," I cannot find this information in the provided context. The context does not mention any MMA fighters or teams like ""Blackzilians"".",0.7555,False
hotpotqa,mistral,3,1.0,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Vitor Belfort, I cannot find this information in the provided context. The context does not mention any fighters or sports-related activities.,0.6427,False
hotpotqa,mistral,0,0.0,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",tip of the Baja California, I cannot find this information in the provided context. The context only mentions that Villa Unión is a city in the north-eastern Mexican state of Coahuila. It does not provide any information about the location of the state of Sinaloa.,0.7579,False
hotpotqa,mistral,1,0.333,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",tip of the Baja California," I cannot find this information in the provided context. The context only mentions Villa Unión as a city in the north-eastern Mexican state of Coahuila, but it does not provide the location of the state of Sinaloa.",0.6511,False
hotpotqa,mistral,2,0.667,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",tip of the Baja California, I cannot find this information in the provided context. The context does not mention any location related to Mexico or Sinaloa.,0.7168,False
hotpotqa,mistral,3,1.0,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",tip of the Baja California, I cannot find this information in the provided context. The context does not provide any details about Mexico or its states.,0.6004,False
hotpotqa,mistral,0,0.0,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",The Tugurt language," The Berber language, specifically the Tugurt variety, which is also known as Oued Righ Berber and Temacine Tamazight, is traditionally written with the ancient Libyco-Berber script (Tifinagh) and is closely related to the nearby Tumzabt (Mozabite) and Teggargrent (Ouargli) languages.",0.6761,False
hotpotqa,mistral,1,0.333,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",The Tugurt language," Based on the provided context, it cannot be definitively determined which specific Berber languages are closely related to Tumzabt and Teggargrent. The context only mentions that the Berber languages constitute a branch of the Afroasiatic family and provides examples of some dialects, but does not provide information about their relationships with other specific Berber languages.",0.5062,False
hotpotqa,mistral,2,0.667,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",The Tugurt language, I cannot find this information in the provided context. The context does not provide any details about Berber languages or their relationships with other languages.,0.704,False
hotpotqa,mistral,3,1.0,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",The Tugurt language, I cannot find this information in the provided context. The context does not provide any details about a language related to Tumzabt and Teggargrent languages.,0.6057,False
hotpotqa,mistral,0,0.0,Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,Q, I cannot find this information in the provided context. The context does not mention any fictional head of a British Secret Service division or a one-time missionary serving as an inspiration for such a character.,0.7055,False
hotpotqa,mistral,1,0.333,Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,Q, I cannot find this information in the provided context. The context does not mention any fictional character related to a British Secret Service division or a one-time missionary being an inspiration for such a character.,0.6738,False
hotpotqa,mistral,2,0.667,Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,Q, I cannot find this information in the provided context. The context does not mention any fictional head of a British Secret Service division or a one-time missionary who served as an inspiration for such a character.,0.7123,False
hotpotqa,mistral,3,1.0,Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,Q, I cannot find this information in the provided context. The context does not mention any fictional head of a British Secret Service division or any one-time missionary that inspired such a character.,0.6805,False
hotpotqa,mistral,0,0.0,Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,2002, I cannot find the specific year when Philip Pullman's book set in a parallel universe featuring Lyra Belacqua was put into audio format in the provided context.,0.5569,False
hotpotqa,mistral,1,0.333,Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,2002," I cannot find this information in the provided context. The context only discusses Philip Pullman's works, specifically ""His Dark Materials"" and its sequel ""Lyra's Oxford"", but it does not provide any details about when these books were put into audio format.",0.5102,False
hotpotqa,mistral,2,0.667,Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,2002, I cannot find this information in the provided context. The context does not provide any details about Philip Pullman's book being put into audio format or its specific release year.,0.54,False
hotpotqa,mistral,3,1.0,Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,2002, I cannot find this information in the provided context. The context does not provide any details about Phillip Pullman's books or their adaptations.,0.6922,False
hotpotqa,mistral,0,0.0,Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,Oliver Parker," I cannot find this information in the provided context as it only discusses the first and third films, not the second one.",0.4855,True
hotpotqa,mistral,1,0.333,Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,Oliver Parker," I cannot find this information in the provided context as it pertains to the Johnny English series. The context only provides details about Czarna Dąbrówka, a village in Poland, and does not mention any directors or films related to the Johnny English series.",0.7242,False
hotpotqa,mistral,2,0.667,Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,Oliver Parker, I cannot find this information in the provided context. The context does not mention any directors for the Johnny English films.,0.7357,False
hotpotqa,mistral,3,1.0,Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,Oliver Parker, I cannot find this information in the provided context. The context does not contain any details about directors or films related to a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character.,0.4895,True
hotpotqa,mistral,0,0.0,George Gershwin is an American Composer and Judith Weir is a composer from which country?,a British composer, I cannot find information about Judith Weir in the provided context.,0.564,False
hotpotqa,mistral,1,0.333,George Gershwin is an American Composer and Judith Weir is a composer from which country?,a British composer, I cannot find information about Judith Weir's nationality in the provided context.,0.5848,False
hotpotqa,mistral,2,0.667,George Gershwin is an American Composer and Judith Weir is a composer from which country?,a British composer," I cannot find this information in the provided context regarding Judith Weir's nationality. The context only provides information about George Gershwin, who is an American composer.",0.7857,False
hotpotqa,mistral,3,1.0,George Gershwin is an American Composer and Judith Weir is a composer from which country?,a British composer, I cannot find this information in the provided context. The context does not mention George Gershwin or Judith Weir.,0.6489,False
hotpotqa,mistral,0,0.0,What Was the name of Juan Manuel Márquez's  WBO champion holding younger brother?,Rafael Márquez, I cannot find the name of Juan Manuel Márquez's younger brother mentioned in the provided context.,0.7526,False
hotpotqa,mistral,1,0.333,What Was the name of Juan Manuel Márquez's  WBO champion holding younger brother?,Rafael Márquez," I cannot find this information in the provided context. The context only mentions that Juan Manuel Márquez has a professional boxer older brother named Rafael Márquez Méndez, but it does not provide his full name or any indication of him holding a WBO championship.",0.4885,True
hotpotqa,mistral,2,0.667,What Was the name of Juan Manuel Márquez's  WBO champion holding younger brother?,Rafael Márquez, I cannot find this information in the provided context. The context does not mention any siblings or family members of Juan Manuel Márquez.,0.7379,False
hotpotqa,mistral,3,1.0,What Was the name of Juan Manuel Márquez's  WBO champion holding younger brother?,Rafael Márquez, I cannot find this information in the provided context. The context does not mention any boxer named Juan Manuel Márquez or his family members.,0.7642,False
hotpotqa,mistral,0,0.0,The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country?,South Korea," South Korea, according to the provided context about the Running Man Brothers. However, it's important to note that there are two individuals named Kim Jong-kook in the context, one being a pop duo member and the other a baseball player. The context only mentions the pop duo member as being from South Korea.",0.6528,False
hotpotqa,mistral,1,0.333,The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country?,South Korea, South Korea,0.5936,False
hotpotqa,mistral,2,0.667,The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country?,South Korea, South Korea,0.5936,False
hotpotqa,mistral,3,1.0,The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country?,South Korea, I cannot find this information in the provided context. The context does not provide any details about South Korean pop duos or their members' nationalities.,0.6599,False
hotpotqa,mistral,0,0.0,Ruddles Brewery is owned by a pub retailer and brewer based in what city?,Bury St Edmunds," Bury St Edmunds, Suffolk, England.",0.4787,True
hotpotqa,mistral,1,0.333,Ruddles Brewery is owned by a pub retailer and brewer based in what city?,Bury St Edmunds," Bury St Edmunds, Suffolk, England.",0.4787,True
hotpotqa,mistral,2,0.667,Ruddles Brewery is owned by a pub retailer and brewer based in what city?,Bury St Edmunds, I cannot find this information in the provided context. The context does not mention any details about Ruddles Brewery or its ownership.,0.6715,False
hotpotqa,mistral,3,1.0,Ruddles Brewery is owned by a pub retailer and brewer based in what city?,Bury St Edmunds, I cannot find this information in the provided context. The context does not mention Ruddles Brewery or any information about its ownership.,0.7435,False
hotpotqa,mistral,0,0.0,The creator of the Lisa Simpson character was born in what year?,1954," I cannot find this information in the provided context. The context only mentions that Matt Groening created and designed Lisa Simpson, but it does not provide her creator's birth year.",0.4321,True
hotpotqa,mistral,1,0.333,The creator of the Lisa Simpson character was born in what year?,1954," I cannot find this information in the provided context. The context does not provide any details about the birth year of Matt Groening, the creator of Lisa Simpson.",0.6628,False
hotpotqa,mistral,2,0.667,The creator of the Lisa Simpson character was born in what year?,1954, I cannot find this information in the provided context. The context does not provide any details about the creation or birth year of the Lisa Simpson character.,0.5827,False
hotpotqa,mistral,3,1.0,The creator of the Lisa Simpson character was born in what year?,1954, I cannot find this information in the provided context.,0.5531,False
hotpotqa,mistral,0,0.0,Where is the international airport which Eagle Aviation wet lease operations were based in located ,France.," I cannot find the location of the international airport where Eagle Aviation's wet lease operations were based in the provided context. The context only mentions that Eagle Aviation's wet lease operations were based in Paris at Charles de Gaulle Airport, but it does not specify which country this airport is located in.",0.6886,False
hotpotqa,mistral,1,0.333,Where is the international airport which Eagle Aviation wet lease operations were based in located ,France.," The international airport where Eagle Aviation wet lease operations might be based, according to the provided context, is not explicitly mentioned. However, since American Eagle operates out of Bishop International Airport and Eagle Aviation could potentially be a subsidiary or affiliate of American Airlines, it's possible that Eagle Aviation wet lease operations are based at Bishop International Airport in Flint, Michigan. But without explicit confirmation, this is just an educated guess based on the context provided.",0.5231,False
hotpotqa,mistral,2,0.667,Where is the international airport which Eagle Aviation wet lease operations were based in located ,France.," I cannot find this information in the provided context. The context does not mention any airline named ""Eagle Aviation"" or any airport where they might have operated from.",0.7065,False
hotpotqa,mistral,3,1.0,Where is the international airport which Eagle Aviation wet lease operations were based in located ,France., I cannot find this information in the provided context. The context does not mention any details about an international airport where Eagle Aviation operates.,0.637,False
hotpotqa,mistral,0,0.0,What occupation was shared by David Yates and Pietro Germi?,director," Both David Yates and Pietro Germi worked in the film industry. However, the specific occupation they shared is not explicitly stated in the provided context. From the information given, Pietro Germi is an actor, screenwriter, and director, while David Yates is a filmmaker who has directed feature films, short films, and television productions. But it's not specified that they held the same exact role within the industry.",0.6363,False
hotpotqa,mistral,1,0.333,What occupation was shared by David Yates and Pietro Germi?,director," I cannot find that David Yates and Pietro Germi shared an occupation in the provided context. The context only mentions Pietro Germi as an actor, screenwriter, and director, but there is no information about David Yates.",0.6412,False
hotpotqa,mistral,2,0.667,What occupation was shared by David Yates and Pietro Germi?,director," I cannot find this information in the provided context. Both David Yates and Pietro Germi have different occupations mentioned in the context - Director (David Yates) and Actor, Screenwriter, and Director (Pietro Germi).",0.7055,False
hotpotqa,mistral,3,1.0,What occupation was shared by David Yates and Pietro Germi?,director, I cannot find this information in the provided context as it does not mention David Yates or Pietro Germi.,0.7666,False
